"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Uganda","Kenya","2005","29","29","29","29"
"Uganda","Liberia","2005","1","1","1","1"
"Uganda","Malawi","2005","1","1","1","1"
"Uganda","Nigeria","2005","2","2","2","2"
"Uganda","Rwanda","2005","20213","15815","20213","15815"
"Uganda","Somalia","2005","1811","1811","1811","1811"
"Uganda","Sudan","2005","212857","168747","212857","168747"
"Uganda","United Rep. of Tanzania","2005","1","1","1","1"
"Ukraine","Afghanistan","2005","1213","74","1213","74"
"Ukraine","Algeria","2005","1","","1",""
"Ukraine","Angola","2005","29","13","29","13"
"Ukraine","Armenia","2005","215","9","215","9"
"Ukraine","Azerbaijan","2005","195","15","195","15"
"Ukraine","Belarus","2005","1","","1",""
"Ukraine","Benin","2005","1","","1",""
"Ukraine","Bosnia and Herzegovina","2005","4","","4",""
"Ukraine","Burkina Faso","2005","1","","1",""
"Ukraine","Burundi","2005","7","1","7","1"
"Ukraine","Cameroon","2005","1","","1",""
"Ukraine","Chad","2005","7","","7",""
"Ukraine","Congo","2005","92","5","92","5"
"Ukraine","Côte d'Ivoire","2005","1","","1",""
"Ukraine","Dem. Rep. of the Congo","2005","12","","12",""
"Ukraine","Egypt","2005","4","","4",""
"Ukraine","Ethiopia","2005","34","","34",""
"Ukraine","Georgia","2005","81","28","81","28"
"Ukraine","Guinea","2005","1","","1",""
"Ukraine","Guinea-Bissau","2005","1","","1",""
"Ukraine","India","2005","1","","1",""
"Ukraine","Iraq","2005","40","2","40","2"
"Ukraine","Islamic Rep. of Iran","2005","30","1","30","1"
"Ukraine","Jordan","2005","3","","3",""
"Ukraine","Kazakhstan","2005","3","","3",""
"Ukraine","Lao People's Dem. Rep.","2005","1","","1",""
"Ukraine","Lebanon","2005","4","","4",""
"Ukraine","Liberia","2005","2","","2",""
"Ukraine","Libya","2005","2","","2",""
"Ukraine","Madagascar","2005","1","","1",""
"Ukraine","Mali","2005","2","","2",""
"Ukraine","Mozambique","2005","1","1","1","1"
"Ukraine","Pakistan","2005","3","","3",""
"Ukraine","Russian Federation","2005","155","12","155","12"
"Ukraine","Rwanda","2005","7","","7",""
"Ukraine","Saudi Arabia","2005","1","","1",""
"Ukraine","Senegal","2005","1","","1",""
"Ukraine","Serbia (and Kosovo: S/RES/1244 (1999))","2005","4","","4",""
"Ukraine","Sierra Leone","2005","10","","10",""
"Ukraine","Somalia","2005","25","10","25","10"
"Ukraine","Sri Lanka","2005","4","","4",""
"Ukraine","State of Palestine","2005","5","","5",""
"Ukraine","Stateless","2005","8","","8",""
"Ukraine","Sudan","2005","67","","67",""
"Ukraine","Syrian Arab Rep.","2005","39","","39",""
"Ukraine","Tajikistan","2005","15","1","15","1"
"Ukraine","Tonga","2005","1","","1",""
"Ukraine","Turkey","2005","8","","8",""
"Ukraine","Uganda","2005","1","","1",""
"Ukraine","Uzbekistan","2005","1","","1",""
"United Arab Emirates","Eritrea","2005","6","6","6","6"
"United Arab Emirates","Iraq","2005","4","4","4","4"
"United Arab Emirates","Somalia","2005","12","12","12","12"
"United Arab Emirates","State of Palestine","2005","6","6","6","6"
"United Arab Emirates","Stateless","2005","1","1","1","1"
"United Arab Emirates","Sudan","2005","7","7","7","7"
"United Arab Emirates","Syrian Arab Rep.","2005","34","34","34","34"
"United Arab Emirates","Uganda","2005","34","34","34","34"
"United Kingdom","Afghanistan","2005","22532","","22532",""
"United Kingdom","Albania","2005","1327","","1327",""
"United Kingdom","Algeria","2005","2516","","2516",""
"United Kingdom","Angola","2005","3445","","3445",""
"United Kingdom","Armenia","2005","14","","14",""
"United Kingdom","Azerbaijan","2005","29","","29",""
"United Kingdom","Bangladesh","2005","1688","","1688",""
"United Kingdom","Belarus","2005","17","","17",""
"United Kingdom","Bhutan","2005","20","","20",""
"United Kingdom","Bolivia (Plurinational State of)","2005","10","","10",""
"United Kingdom","Bosnia and Herzegovina","2005","83","","83",""
"United Kingdom","Botswana","2005","1","","1",""
"United Kingdom","Brazil","2005","1","","1",""
"United Kingdom","Bulgaria","2005","13","","13",""
"United Kingdom","Burkina Faso","2005","4","","4",""
"United Kingdom","Burundi","2005","1729","","1729",""
"United Kingdom","Cameroon","2005","656","","656",""
"United Kingdom","Central African Rep.","2005","1","","1",""
"United Kingdom","Chad","2005","22","","22",""
"United Kingdom","China","2005","1993","","1993",""
"United Kingdom","Colombia","2005","1397","","1397",""
"United Kingdom","Congo","2005","848","","848",""
"United Kingdom","Côte d'Ivoire","2005","831","","831",""
"United Kingdom","Croatia","2005","62","","62",""
"United Kingdom","Cuba","2005","3","","3",""
"United Kingdom","Cyprus","2005","3","","3",""
"United Kingdom","Czech Rep.","2005","120","","120",""
"United Kingdom","Dem. People's Rep. of Korea","2005","33","","33",""
"United Kingdom","Dem. Rep. of the Congo","2005","6502","","6502",""
"United Kingdom","Djibouti","2005","1","","1",""
"United Kingdom","Ecuador","2005","350","","350",""
"United Kingdom","Egypt","2005","11","","11",""
"United Kingdom","El Salvador","2005","3","","3",""
"United Kingdom","Equatorial Guinea","2005","1","","1",""
"United Kingdom","Eritrea","2005","3617","","3617",""
"United Kingdom","Estonia","2005","1","","1",""
"United Kingdom","Ethiopia","2005","2723","","2723",""
"United Kingdom","Gambia","2005","202","","202",""
"United Kingdom","Georgia","2005","35","","35",""
"United Kingdom","Ghana","2005","1877","","1877",""
"United Kingdom","Guinea","2005","165","","165",""
"United Kingdom","Guinea-Bissau","2005","2","","2",""
"United Kingdom","Guyana","2005","4","","4",""
"United Kingdom","India","2005","819","","819",""
"United Kingdom","Indonesia","2005","5","","5",""
"United Kingdom","Iraq","2005","22363","","22363",""
"United Kingdom","Islamic Rep. of Iran","2005","9039","","9039",""
"United Kingdom","Israel","2005","1","","1",""
"United Kingdom","Jamaica","2005","292","","292",""
"United Kingdom","Jordan","2005","1","","1",""
"United Kingdom","Kazakhstan","2005","2","","2",""
"United Kingdom","Kenya","2005","1563","","1563",""
"United Kingdom","Kuwait","2005","32","","32",""
"United Kingdom","Kyrgyzstan","2005","5","","5",""
"United Kingdom","Latvia","2005","1","","1",""
"United Kingdom","Lebanon","2005","193","","193",""
"United Kingdom","Liberia","2005","449","","449",""
"United Kingdom","Libya","2005","120","","120",""
"United Kingdom","Lithuania","2005","7","","7",""
"United Kingdom","Malawi","2005","11","","11",""
"United Kingdom","Malaysia","2005","1","","1",""
"United Kingdom","Maldives","2005","5","","5",""
"United Kingdom","Mali","2005","4","","4",""
"United Kingdom","Mauritania","2005","5","","5",""
"United Kingdom","Mauritius","2005","7","","7",""
"United Kingdom","Mongolia","2005","22","","22",""
"United Kingdom","Morocco","2005","17","","17",""
"United Kingdom","Mozambique","2005","1","","1",""
"United Kingdom","Myanmar","2005","80","","80",""
"United Kingdom","Nepal","2005","149","","149",""
"United Kingdom","Niger","2005","2","","2",""
"United Kingdom","Nigeria","2005","2111","","2111",""
"United Kingdom","Oman","2005","1","","1",""
"United Kingdom","Pakistan","2005","3983","","3983",""
"United Kingdom","Panama","2005","2","","2",""
"United Kingdom","Peru","2005","2","","2",""
"United Kingdom","Philippines","2005","1","","1",""
"United Kingdom","Poland","2005","171","","171",""
"United Kingdom","Qatar","2005","1","","1",""
"United Kingdom","Rep. of Korea","2005","1","","1",""
"United Kingdom","Rep. of Moldova","2005","264","","264",""
"United Kingdom","Romania","2005","549","","549",""
"United Kingdom","Russian Federation","2005","1886","","1886",""
"United Kingdom","Rwanda","2005","1995","","1995",""
"United Kingdom","Senegal","2005","1","","1",""
"United Kingdom","Serbia (and Kosovo: S/RES/1244 (1999))","2005","19717","","19717",""
"United Kingdom","Sierra Leone","2005","4161","","4161",""
"United Kingdom","Slovakia","2005","1","","1",""
"United Kingdom","Somalia","2005","36319","","36319",""
"United Kingdom","South Africa","2005","16","","16",""
"United Kingdom","Sri Lanka","2005","8098","","8098",""
"United Kingdom","State of Palestine","2005","116","","116",""
"United Kingdom","Stateless","2005","138","","138",""
"United Kingdom","Sudan","2005","2896","","2896",""
"United Kingdom","Syrian Arab Rep.","2005","208","","208",""
"United Kingdom","Thailand","2005","4","","4",""
"United Kingdom","The former Yugoslav Rep. of Macedonia","2005","421","","421",""
"United Kingdom","Togo","2005","51","","51",""
"United Kingdom","Trinidad and Tobago","2005","1","","1",""
"United Kingdom","Tunisia","2005","17","","17",""
"United Kingdom","Turkey","2005","9055","","9055",""
"United Kingdom","Turkmenistan","2005","18","","18",""
"United Kingdom","Uganda","2005","1863","","1863",""
"United Kingdom","Ukraine","2005","484","","484",""
"United Kingdom","United Rep. of Tanzania","2005","310","","310",""
"United Kingdom","Uzbekistan","2005","11","","11",""
"United Kingdom","Various","2005","110206","","110206",""
"United Kingdom","Venezuela (Bolivarian Republic of)","2005","4","","4",""
"United Kingdom","Viet Nam","2005","844","","844",""
"United Kingdom","Yemen","2005","65","","65",""
"United Kingdom","Zambia","2005","8","","8",""
"United Kingdom","Zimbabwe","2005","7093","","7093",""
"United Rep. of Tanzania","Burundi","2005","393611","195377","393611","195377"
"United Rep. of Tanzania","Dem. Rep. of the Congo","2005","150112","150112","150112","150112"
"United Rep. of Tanzania","Rwanda","2005","11","11","11","11"
"United Rep. of Tanzania","Somalia","2005","2663","2663","2663","2663"
"United Rep. of Tanzania","Various","2005","2427","2427","2427","2427"
"United States","Afghanistan","2005","8831","","8831",""
"United States","Albania","2005","4399","","4399",""
"United States","Algeria","2005","244","","244",""
"United States","Andorra","2005","3","","3",""
"United States","Angola","2005","254","","254",""
"United States","Argentina","2005","89","","89",""
"United States","Armenia","2005","5150","","5150",""
"United States","Azerbaijan","2005","2703","","2703",""
"United States","Bahrain","2005","14","","14",""
"United States","Bangladesh","2005","884","","884",""
"United States","Belarus","2005","4240","","4240",""
"United States","Belgium","2005","6","","6",""
"United States","Belize","2005","5","","5",""
"United States","Benin","2005","28","","28",""
"United States","Bermuda","2005","2","","2",""
"United States","Bhutan","2005","59","","59",""
"United States","Bolivia (Plurinational State of)","2005","53","","53",""
"United States","Bosnia and Herzegovina","2005","20446","","20446",""
"United States","Brazil","2005","261","","261",""
"United States","Brunei Darussalam","2005","47","","47",""
"United States","Bulgaria","2005","510","","510",""
"United States","Burkina Faso","2005","57","","57",""
"United States","Burundi","2005","957","","957",""
"United States","Cambodia","2005","315","","315",""
"United States","Cameroon","2005","4684","","4684",""
"United States","Canada","2005","11","","11",""
"United States","Central African Rep.","2005","167","","167",""
"United States","Chad","2005","136","","136",""
"United States","Chile","2005","59","","59",""
"United States","China","2005","26131","","26131",""
"United States","Colombia","2005","19967","","19967",""
"United States","Comoros","2005","22","","22",""
"United States","Congo","2005","1608","","1608",""
"United States","Costa Rica","2005","10","","10",""
"United States","Côte d'Ivoire","2005","696","","696",""
"United States","Croatia","2005","1753","","1753",""
"United States","Cuba","2005","14990","","14990",""
"United States","Czech Rep.","2005","23","","23",""
"United States","Dem. People's Rep. of Korea","2005","9","","9",""
"United States","Dem. Rep. of the Congo","2005","2373","","2373",""
"United States","Djibouti","2005","21","","21",""
"United States","Dominican Rep.","2005","18","","18",""
"United States","Ecuador","2005","76","","76",""
"United States","Egypt","2005","2375","","2375",""
"United States","El Salvador","2005","919","","919",""
"United States","Equatorial Guinea","2005","30","","30",""
"United States","Eritrea","2005","1734","","1734",""
"United States","Estonia","2005","242","","242",""
"United States","Ethiopia","2005","13844","","13844",""
"United States","Fiji","2005","906","","906",""
"United States","Finland","2005","1","","1",""
"United States","France","2005","24","","24",""
"United States","Gabon","2005","24","","24",""
"United States","Gambia","2005","289","","289",""
"United States","Georgia","2005","817","","817",""
"United States","Germany","2005","29","","29",""
"United States","Ghana","2005","101","","101",""
"United States","Greece","2005","11","","11",""
"United States","Grenada","2005","1","","1",""
"United States","Guatemala","2005","1748","","1748",""
"United States","Guinea","2005","1771","","1771",""
"United States","Guinea-Bissau","2005","17","","17",""
"United States","Guyana","2005","89","","89",""
"United States","Haiti","2005","10560","","10560",""
"United States","Honduras","2005","256","","256",""
"United States","Hungary","2005","20","","20",""
"United States","Iceland","2005","3","","3",""
"United States","India","2005","5442","","5442",""
"United States","Indonesia","2005","3126","","3126",""
"United States","Iraq","2005","5993","","5993",""
"United States","Islamic Rep. of Iran","2005","17429","","17429",""
"United States","Israel","2005","89","","89",""
"United States","Italy","2005","4","","4",""
"United States","Jamaica","2005","27","","27",""
"United States","Japan","2005","4","","4",""
"United States","Jordan","2005","260","","260",""
"United States","Kazakhstan","2005","1248","","1248",""
"United States","Kenya","2005","1130","","1130",""
"United States","Kuwait","2005","67","","67",""
"United States","Kyrgyzstan","2005","500","","500",""
"United States","Lao People's Dem. Rep.","2005","14713","","14713",""
"United States","Latvia","2005","393","","393",""
"United States","Lebanon","2005","386","","386",""
"United States","Lesotho","2005","2","","2",""
"United States","Liberia","2005","21466","","21466",""
"United States","Libya","2005","27","","27",""
"United States","Lithuania","2005","147","","147",""
"United States","Madagascar","2005","9","","9",""
"United States","Malawi","2005","21","","21",""
"United States","Malaysia","2005","130","","130",""
"United States","Maldives","2005","2","","2",""
"United States","Mali","2005","113","","113",""
"United States","Malta","2005","2","","2",""
"United States","Mauritania","2005","1483","","1483",""
"United States","Mauritius","2005","1","","1",""
"United States","Mexico","2005","502","","502",""
"United States","Mongolia","2005","151","","151",""
"United States","Morocco","2005","45","","45",""
"United States","Mozambique","2005","1","","1",""
"United States","Myanmar","2005","6793","","6793",""
"United States","Namibia","2005","5","","5",""
"United States","Nepal","2005","957","","957",""
"United States","Netherlands","2005","2","","2",""
"United States","Nicaragua","2005","116","","116",""
"United States","Niger","2005","158","","158",""
"United States","Nigeria","2005","610","","610",""
"United States","Norway","2005","1","","1",""
"United States","Oman","2005","5","","5",""
"United States","Pakistan","2005","2144","","2144",""
"United States","Panama","2005","17","","17",""
"United States","Paraguay","2005","14","","14",""
"United States","Peru","2005","870","","870",""
"United States","Philippines","2005","202","","202",""
"United States","Poland","2005","47","","47",""
"United States","Portugal","2005","1","","1",""
"United States","Qatar","2005","6","","6",""
"United States","Rep. of Korea","2005","10","","10",""
"United States","Rep. of Moldova","2005","5534","","5534",""
"United States","Romania","2005","734","","734",""
"United States","Russian Federation","2005","18812","","18812",""
"United States","Rwanda","2005","912","","912",""
"United States","Saint Kitts and Nevis","2005","31","","31",""
"United States","Saint Lucia","2005","2","","2",""
"United States","San Marino","2005","1","","1",""
"United States","Saudi Arabia","2005","36","","36",""
"United States","Senegal","2005","167","","167",""
"United States","Serbia (and Kosovo: S/RES/1244 (1999))","2005","3880","","3880",""
"United States","Seychelles","2005","34","","34",""
"United States","Sierra Leone","2005","6745","","6745",""
"United States","Singapore","2005","23","","23",""
"United States","Slovakia","2005","16","","16",""
"United States","Slovenia","2005","14","","14",""
"United States","Somalia","2005","34207","","34207",""
"United States","South Africa","2005","73","","73",""
"United States","Spain","2005","3","","3",""
"United States","Sri Lanka","2005","770","","770",""
"United States","Stateless","2005","662","","662",""
"United States","Sudan","2005","16363","","16363",""
"United States","Suriname","2005","6","","6",""
"United States","Swaziland","2005","3","","3",""
"United States","Sweden","2005","4","","4",""
"United States","Switzerland","2005","1","","1",""
"United States","Syrian Arab Rep.","2005","150","","150",""
"United States","Tajikistan","2005","80","","80",""
"United States","Thailand","2005","13","","13",""
"United States","The former Yugoslav Rep. of Macedonia","2005","184","","184",""
"United States","Togo","2005","2173","","2173",""
"United States","Tonga","2005","1","","1",""
"United States","Trinidad and Tobago","2005","19","","19",""
"United States","Tunisia","2005","33","","33",""
"United States","Turkey","2005","354","","354",""
"United States","Turkmenistan","2005","165","","165",""
"United States","Uganda","2005","866","","866",""
"United States","Ukraine","2005","24256","","24256",""
